-5.203786492347717285e-01,-8.628410845994949341e-02,7.862692475318908691e-01,3.135130554437637329e-02,1.449075192213058472e-01,-6.950493454933166504e-01,7.035093307495117188e-01,-6.233798265457153320e-01,-5.258367955684661865e-02,2.060564160346984863e-01,4.976120293140411377e-01,-3.949970602989196777e-01,1.496550589799880981e-01,-2.472269833087921143e-01,-4.800121858716011047e-02,-4.307631030678749084e-02,8.069536089897155762e-01,2.793890237808227539e-01,2.617999911308288574e-01,2.910436093807220459e-01,4.534877538681030273e-01,3.805646598339080811e-01,3.722118586301803589e-02,-1.967463970184326172e+00,4.781472980976104736e-01,1.314892619848251343e-01,-6.017550230026245117e-01,8.720852434635162354e-02,-2.194797754287719727e+00,-3.668779730796813965e-01,0.000000000000000000e+00
-5.124343037605285645e-01,-1.226372346282005310e-01,7.738491296768188477e-01,2.470173314213752747e-02,1.219889074563980103e-01,-6.537402868270874023e-01,7.464128732681274414e-01,-5.101614594459533691e-01,-1.482917517423629761e-01,9.922193735837936401e-02,4.648148715496063232e-01,-3.490311503410339355e-01,1.601969599723815918e-01,-2.712553441524505615e-01,-1.178868487477302551e-01,-8.218812756240367889e-03,1.007518768310546875e+00,1.701865941286087036e-01,1.987970769405364990e-01,2.269611656665802002e-01,4.551942944526672363e-01,3.915241658687591553e-01,2.158362884074449539e-03,-1.986924886703491211e+00,5.267641544342041016e-01,2.335522472858428955e-01,-6.166524887084960938e-01,4.001083970069885254e-02,-2.194312810897827148e+00,-4.656550884246826172e-01,0.000000000000000000e+00
-5.121445059776306152e-01,-1.560656726360321045e-01,7.556376457214355469e-01,1.803175732493400574e-02,1.218572482466697693e-01,-6.243911981582641602e-01,7.713373303413391113e-01,-5.059899687767028809e-01,-1.642011851072311401e-01,2.039586566388607025e-02,5.798374414443969727e-01,-4.849915504455566406e-01,1.928568184375762939e-01,-3.368263840675354004e-01,-1.488172411918640137e-01,1.532816886901855469e-02,1.143743038177490234e+00,8.110126852989196777e-02,1.489294320344924927e-01,1.859267204999923706e-01,3.986267149448394775e-01,3.655695319175720215e-01,-3.224119916558265686e-02,-1.940251469612121582e+00,5.094235539436340332e-01,2.642830908298492432e-01,-5.887464284896850586e-01,5.530299246311187744e-02,-2.138146877288818359e+00,-4.527633786201477051e-01,0.000000000000000000e+00
-5.120962262153625488e-01,-1.836750805377960205e-01,7.400773167610168457e-01,2.351403795182704926e-02,1.323109120130538940e-01,-5.915869474411010742e-01,7.949627637863159180e-01,-5.523256063461303711e-01,-1.937258243560791016e-01,-6.223538145422935486e-02,7.076954841613769531e-01,-5.548406243324279785e-01,1.974863559007644653e-01,-4.789072573184967041e-01,-1.549549698829650879e-01,8.183509111404418945e-02,1.248747825622558594e+00,1.066771987825632095e-02,1.228255182504653931e-01,1.272046118974685669e-01,2.892598807811737061e-01,3.148303627967834473e-01,-7.589972019195556641e-02,-1.873643875122070312e+00,4.771471619606018066e-01,2.629344165325164795e-01,-5.621331334114074707e-01,9.537677466869354248e-02,-2.012355089187622070e+00,-4.492656588554382324e-01,0.000000000000000000e+00
-5.102009773254394531e-01,-2.144505977630615234e-01,7.340663671493530273e-01,2.416834980249404907e-02,1.397495269775390625e-01,-5.499435067176818848e-01,8.230723142623901367e-01,-5.468044281005859375e-01,-2.150694578886032104e-01,-1.463909149169921875e-01,7.733229398727416992e-01,-5.903152823448181152e-01,1.904147118330001831e-01,-5.963657498359680176e-01,-1.525461524724960327e-01,1.204105541110038757e-01,1.263285160064697266e+00,-4.484595730900764465e-02,1.282150298357009888e-01,5.309409275650978088e-02,1.699008196592330933e-01,2.958674430847167969e-01,-1.023810058832168579e-01,-1.832248568534851074e+00,4.896211028099060059e-01,2.531682252883911133e-01,-4.901677668094635010e-01,1.244344487786293030e-01,-1.813375711441040039e+00,-3.677336573600769043e-01,0.000000000000000000e+00
-5.051999092102050781e-01,-2.465784698724746704e-01,7.351202368736267090e-01,2.313788235187530518e-02,1.456976234912872314e-01,-5.059078335762023926e-01,8.498788475990295410e-01,-4.902369081974029541e-01,-2.197020351886749268e-01,-2.283157557249069214e-01,7.502971887588500977e-01,-6.001422405242919922e-01,1.491801589727401733e-01,-6.887739300727844238e-01,-1.622014641761779785e-01,1.304197013378143311e-01,1.201404571533203125e+00,-8.676083385944366455e-02,1.368877887725830078e-01,-2.152832597494125366e-02,7.833827286958694458e-02,2.869708836078643799e-01,-1.143600121140480042e-01,-1.893444061279296875e+00,5.295509696006774902e-01,2.946639657020568848e-01,-4.410713315010070801e-01,1.038626655936241150e-01,-1.726058244705200195e+00,-3.335663378238677979e-01,0.000000000000000000e+00
-4.963864684104919434e-01,-2.800718545913696289e-01,7.420118451118469238e-01,2.239544875919818878e-02,1.482217013835906982e-01,-4.586713314056396484e-01,8.758706450462341309e-01,-4.137117564678192139e-01,-2.148348838090896606e-01,-3.108510673046112061e-01,6.986089944839477539e-01,-5.711677074432373047e-01,1.107909381389617920e-01,-7.519516348838806152e-01,-1.908764392137527466e-01,1.160619109869003296e-01,1.084641218185424805e+00,-1.346468180418014526e-01,1.115825176239013672e-01,-1.018120795488357544e-01,-4.325766582041978836e-03,2.976326644420623779e-01,-1.122062951326370239e-01,-2.015388011932373047e+00,5.583282709121704102e-01,3.700503110885620117e-01,-4.342125058174133301e-01,7.707064598798751831e-02,-1.746001958847045898e+00,-3.460299074649810791e-01,0.000000000000000000e+00
-4.832184016704559326e-01,-3.158421516418457031e-01,7.535548806190490723e-01,1.930571533739566803e-02,1.425409615039825439e-01,-4.074137210845947266e-01,9.018444418907165527e-01,-3.148515224456787109e-01,-1.924511492252349854e-01,-3.694955408573150635e-01,6.356083154678344727e-01,-5.143114328384399414e-01,9.049081057310104370e-02,-7.512112855911254883e-01,-2.141040414571762085e-01,1.011127755045890808e-01,9.089927077293395996e-01,-1.321331262588500977e-01,1.088682934641838074e-01,-2.015260607004165649e-01,-3.440477326512336731e-02,3.229025304317474365e-01,-7.683990895748138428e-02,-2.149644613265991211e+00,5.678764581680297852e-01,4.713028371334075928e-01,-4.575465023517608643e-01,5.226325243711471558e-02,-1.819983720779418945e+00,-3.807012736797332764e-01,0.000000000000000000e+00
-4.668461382389068604e-01,-3.534517586231231689e-01,7.673102021217346191e-01,1.275129057466983795e-02,1.348987072706222534e-01,-3.658217489719390869e-01,9.207682609558105469e-01,-2.254303842782974243e-01,-1.490913927555084229e-01,-3.846190571784973145e-01,5.930250287055969238e-01,-4.072904586791992188e-01,5.789354816079139709e-02,-7.196243405342102051e-01,-2.000370919704437256e-01,1.330910027027130127e-01,6.983006596565246582e-01,-1.209565997123718262e-01,1.267759501934051514e-01,-2.773034870624542236e-01,-5.574490502476692200e-02,3.498343527317047119e-01,-3.680499270558357239e-02,-2.194799900054931641e+00,6.027293801307678223e-01,5.597440600395202637e-01,-4.656856358051300049e-01,1.325017493218183517e-02,-1.875605702400207520e+00,-3.942158222198486328e-01,0.000000000000000000e+00
-4.478935599327087402e-01,-3.924951553344726562e-01,7.792150974273681641e-01,3.089422360062599182e-03,1.262346953153610229e-01,-3.289643228054046631e-01,9.358620047569274902e-01,-1.644486635923385620e-01,-9.113632142543792725e-02,-3.451866209506988525e-01,6.105085015296936035e-01,-3.167116343975067139e-01,3.244683519005775452e-02,-6.718714833259582520e-01,-1.731345653533935547e-01,1.883282661437988281e-01,5.036702752113342285e-01,-1.253830045461654663e-01,1.545595079660415649e-01,-3.413145840167999268e-01,-6.397479772567749023e-02,3.704281747341156006e-01,-3.267396008595824242e-03,-2.194799900054931641e+00,6.127685904502868652e-01,6.170139312744140625e-01,-4.811263978481292725e-01,3.066639881581068039e-03,-1.918791890144348145e+00,-3.779709935188293457e-01,0.000000000000000000e+00
